date,channel,campaign,spend,impressions,clicks,conversions
2026-02-06,meta_ads,lookalike_broad,178.38,2475,99,2
2026-02-06,meta_ads,retargeting_web,65.95,1632,68,2
2026-02-06,meta_ads,video_awareness,194.49,9432,262,6
2026-02-06,meta_ads,lead_gen_form,65.28,3910,115,3
2026-02-06,linkedin,decision_makers,89.39,442,17,0
2026-02-06,linkedin,saas_founders,107.43,651,21,0
2026-02-06,linkedin,enterprise_it,117.09,490,14,0
2026-02-06,organic,organic_traffic,0.0,2606,754,20
2026-02-06,email,welcome_drip,11.48,1440,45,2
2026-02-06,email,reactivation,9.22,1335,89,5
2026-02-06,email,weekly_newsletter,6.2,378,21,0
2026-02-06,email,product_update,11.82,1156,68,5
2026-02-07,google_ads,brand_search,73.88,1560,39,0
2026-02-07,google_ads,competitor_kw,86.06,903,43,1
2026-02-07,google_ads,shopping_feed,93.34,1742,67,1
2026-02-07,meta_ads,retargeting_web,41.27,2106,54,1
2026-02-07,meta_ads,lead_gen_form,76.02,3000,125,4
2026-02-07,linkedin,decision_makers,28.39,190,5,0
2026-02-07,linkedin,saas_founders,45.93,112,7,0
2026-02-07,linkedin,enterprise_it,34.77,320,8,0
2026-02-07,organic,organic_traffic,0.0,520,574,25
2026-02-07,email,welcome_drip,3.64,1053,27,0
2026-02-07,email,reactivation,6.25,561,33,2
2026-02-07,email,weekly_newsletter,5.39,1147,37,1
2026-02-07,email,product_update,3.97,837,31,2
2026-02-08,google_ads,brand_search,87.12,1768,68,3
2026-02-08,google_ads,competitor_kw,38.78,1786,47,1
2026-02-08,google_ads,retargeting_display,40.05,1188,36,1
2026-02-08,google_ads,shopping_feed,57.26,888,24,1
2026-02-08,meta_ads,lookalike_broad,50.26,899,31,0
2026-02-08,meta_ads,retargeting_web,31.01,552,24,0
2026-02-08,meta_ads,video_awareness,70.89,4329,111,3
2026-02-08,meta_ads,lead_gen_form,62.53,2028,52,0
2026-02-08,linkedin,decision_makers,31.94,150,5,0
2026-02-08,linkedin,saas_founders,34.27,168,6,0
2026-02-08,linkedin,enterprise_it,21.84,190,5,0
2026-02-08,organic,organic_traffic,0.0,2151,618,21
2026-02-08,email,welcome_drip,7.39,1026,27,1
2026-02-08,email,weekly_newsletter,6.81,1204,43,2
2026-02-08,email,product_update,7.74,1170,30,0
2026-02-09,google_ads,brand_search,158.01,3528,126,5
2026-02-09,google_ads,competitor_kw,86.13,648,36,1
2026-02-09,google_ads,retargeting_display,106.0,3683,127,3
2026-02-09,google_ads,shopping_feed,242.98,5434,143,4
2026-02-09,meta_ads,lookalike_broad,70.83,756,42,0
2026-02-09,linkedin,decision_makers,82.02,374,22,0
2026-02-09,linkedin,saas_founders,95.14,391,23,0
2026-02-09,linkedin,enterprise_it,71.15,608,16,0
2026-02-09,organic,organic_traffic,0.0,828,651,20
2026-02-09,email,welcome_drip,11.66,1443,39,1
2026-02-09,email,reactivation,15.75,1584,88,2
2026-02-09,email,weekly_newsletter,12.2,1530,90,5
2026-02-09,email,product_update,15.45,2223,117,4
2026-02-10,google_ads,brand_search,176.33,2673,81,2
2026-02-10,google_ads,competitor_kw,210.37,3392,106,3
2026-02-10,google_ads,retargeting_display,140.12,2112,96,4
2026-02-10,google_ads,shopping_feed,136.97,1919,101,2
2026-02-10,meta_ads,retargeting_web,90.14,1925,55,1
2026-02-10,meta_ads,video_awareness,78.89,3060,102,2
2026-02-10,linkedin,decision_makers,55.16,495,15,0
2026-02-10,linkedin,saas_founders,89.85,476,14,0
2026-02-10,linkedin,enterprise_it,82.43,384,12,0
2026-02-10,organic,organic_traffic,0.0,2627,531,10
2026-02-10,email,welcome_drip,13.68,2556,71,3
2026-02-10,email,reactivation,9.1,1596,42,1
2026-02-10,email,weekly_newsletter,12.32,989,43,3
2026-02-10,email,product_update,12.19,2322,86,4
2026-02-11,google_ads,brand_search,143.52,1888,59,2
2026-02-11,google_ads,competitor_kw,179.86,1216,76,2
2026-02-11,google_ads,retargeting_display,184.45,4587,139,3
2026-02-11,google_ads,shopping_feed,90.12,2725,109,5
2026-02-11,meta_ads,lookalike_broad,111.45,1488,62,0
2026-02-11,meta_ads,retargeting_web,155.13,4940,130,2
2026-02-11,meta_ads,video_awareness,160.89,4130,118,1
2026-02-11,meta_ads,lead_gen_form,128.09,6084,169,3
2026-02-11,linkedin,decision_makers,56.69,273,7,0
2026-02-11,linkedin,saas_founders,81.68,198,11,0
2026-02-11,linkedin,enterprise_it,114.47,518,14,0
2026-02-11,organic,organic_traffic,0.0,1652,528,9
2026-02-11,email,welcome_drip,15.76,2340,117,8
2026-02-11,email,reactivation,16.16,1273,67,4
2026-02-11,email,weekly_newsletter,13.14,1562,71,2
2026-02-11,email,product_update,11.25,1254,57,2
2026-02-12,google_ads,brand_search,218.97,4726,139,5
2026-02-12,google_ads,competitor_kw,99.48,1353,41,1
2026-02-12,google_ads,retargeting_display,99.46,1102,58,1
2026-02-12,google_ads,shopping_feed,103.73,645,43,1
2026-02-12,meta_ads,lookalike_broad,145.54,8036,287,11
2026-02-12,meta_ads,retargeting_web,87.95,1980,66,1
2026-02-12,meta_ads,video_awareness,196.46,4329,117,1
2026-02-12,meta_ads,lead_gen_form,101.25,1782,66,1
2026-02-12,linkedin,decision_makers,99.85,735,21,0
2026-02-12,linkedin,saas_founders,108.08,375,25,0
2026-02-12,linkedin,enterprise_it,111.43,527,17,0
2026-02-12,organic,organic_traffic,0.0,2389,282,26
2026-02-12,email,welcome_drip,5.59,900,30,1
2026-02-12,email,reactivation,12.52,1855,53,4
2026-02-12,email,weekly_newsletter,19.2,2030,70,3
2026-02-13,google_ads,brand_search,129.76,1749,53,1
2026-02-13,google_ads,competitor_kw,208.22,5775,165,5
2026-02-13,google_ads,retargeting_display,91.09,738,41,2
2026-02-13,meta_ads,lookalike_broad,167.58,7752,204,7
2026-02-13,meta_ads,retargeting_web,138.35,2544,159,2
2026-02-13,meta_ads,video_awareness,74.49,1003,59,1
2026-02-13,meta_ads,lead_gen_form,184.4,1926,107,3
2026-02-13,linkedin,decision_makers,105.11,560,16,0
2026-02-13,linkedin,saas_founders,76.3,504,21,0
2026-02-13,organic,organic_traffic,0.0,1574,780,16
2026-02-13,email,welcome_drip,14.53,2002,77,3
2026-02-13,email,reactivation,5.89,696,24,1
2026-02-13,email,weekly_newsletter,19.69,2460,164,11
2026-02-13,email,product_update,12.06,1824,57,4
2026-02-14,google_ads,brand_search,97.97,1504,94,2
2026-02-14,google_ads,competitor_kw,100.68,2960,74,2
2026-02-14,google_ads,shopping_feed,77.37,3192,84,2
2026-02-14,meta_ads,lookalike_broad,34.2,903,43,1
2026-02-14,meta_ads,retargeting_web,53.6,1825,73,0
2026-02-14,meta_ads,video_awareness,35.28,561,33,0
2026-02-14,meta_ads,lead_gen_form,26.46,703,19,0
2026-02-14,linkedin,decision_makers,28.24,240,6,0
2026-02-14,linkedin,saas_founders,22.32,116,4,0
2026-02-14,linkedin,enterprise_it,40.52,165,5,0
2026-02-14,organic,organic_traffic,0.0,2055,391,7
2026-02-14,email,welcome_drip,6.14,825,25,0
2026-02-14,email,reactivation,3.54,520,20,0
2026-02-14,email,product_update,5.6,1015,35,2
2026-02-15,google_ads,brand_search,71.96,665,35,1
2026-02-15,google_ads,competitor_kw,58.2,780,30,0
2026-02-15,google_ads,retargeting_display,60.21,1680,60,2
2026-02-15,google_ads,shopping_feed,94.48,1825,73,1
2026-02-15,meta_ads,lookalike_broad,49.84,1008,63,2
2026-02-15,meta_ads,retargeting_web,27.06,1365,35,0
2026-02-15,meta_ads,video_awareness,65.66,1269,47,1
2026-02-15,meta_ads,lead_gen_form,73.36,2877,137,4
2026-02-15,linkedin,decision_makers,36.61,196,7,0
2026-02-15,linkedin,saas_founders,45.8,156,6,0
2026-02-15,linkedin,enterprise_it,48.63,108,6,0
2026-02-15,organic,organic_traffic,0.0,1546,696,27
2026-02-15,email,welcome_drip,6.26,600,30,1
2026-02-15,email,reactivation,5.18,330,22,1
2026-02-15,email,weekly_newsletter,3.22,375,15,0
2026-02-15,email,product_update,5.39,987,47,2
2026-02-16,google_ads,brand_search,148.34,3213,119,2
2026-02-16,google_ads,competitor_kw,82.22,690,46,1
2026-02-16,google_ads,shopping_feed,164.57,3280,82,3
2026-02-16,meta_ads,lookalike_broad,91.97,1495,65,1
2026-02-16,meta_ads,retargeting_web,110.03,4725,189,2
2026-02-16,meta_ads,video_awareness,85.54,2033,107,1
2026-02-16,meta_ads,lead_gen_form,73.95,1312,41,0
2026-02-16,linkedin,saas_founders,67.67,342,18,0
2026-02-16,linkedin,enterprise_it,70.96,216,9,0
2026-02-16,organic,organic_traffic,0.0,510,489,21
2026-02-16,email,welcome_drip,15.25,3360,84,3
2026-02-16,email,reactivation,12.41,3762,114,8
2026-02-16,email,weekly_newsletter,15.13,3198,123,5
2026-02-17,google_ads,brand_search,95.66,1296,48,1
2026-02-17,google_ads,competitor_kw,175.67,5562,206,5
2026-02-17,meta_ads,lookalike_broad,177.4,2980,149,1
2026-02-17,meta_ads,retargeting_web,136.61,2310,77,2
2026-02-17,linkedin,decision_makers,82.01,341,11,0
2026-02-17,linkedin,saas_founders,100.77,736,23,0
2026-02-17,linkedin,enterprise_it,104.13,496,16,0
2026-02-17,organic,organic_traffic,0.0,2243,150,22
2026-02-17,email,reactivation,13.87,2160,80,2
2026-02-17,email,product_update,8.77,1085,35,2
2026-02-18,google_ads,brand_search,119.09,1682,58,2
2026-02-18,google_ads,competitor_kw,88.66,1656,46,2
2026-02-18,google_ads,retargeting_display,170.84,7350,210,7
2026-02-18,google_ads,shopping_feed,164.92,2261,133,4
2026-02-18,meta_ads,lookalike_broad,125.83,3648,192,2
2026-02-18,meta_ads,retargeting_web,170.85,3278,149,3
2026-02-18,meta_ads,video_awareness,65.22,1316,47,1
2026-02-18,meta_ads,lead_gen_form,189.57,11951,323,10
2026-02-18,linkedin,decision_makers,45.55,180,9,0
2026-02-18,linkedin,saas_founders,104.99,480,15,0
2026-02-18,linkedin,enterprise_it,101.56,870,30,0
2026-02-18,organic,organic_traffic,0.0,1793,730,11
2026-02-18,email,welcome_drip,18.91,6042,159,10
2026-02-18,email,reactivation,17.91,1936,88,5
2026-02-18,email,weekly_newsletter,6.03,736,23,1
2026-02-18,email,product_update,19.27,2156,77,3
2026-02-19,google_ads,brand_search,212.51,2550,85,2
2026-02-19,google_ads,competitor_kw,171.85,2328,97,2
2026-02-19,google_ads,retargeting_display,103.76,1833,47,1
2026-02-19,google_ads,shopping_feed,135.9,5265,135,4
2026-02-19,meta_ads,retargeting_web,97.25,1200,75,2
2026-02-19,meta_ads,video_awareness,121.25,7095,215,8
2026-02-19,meta_ads,lead_gen_form,199.88,4002,138,4
2026-02-19,linkedin,decision_makers,96.99,555,15,0
2026-02-19,linkedin,saas_founders,105.82,812,29,0
2026-02-19,linkedin,enterprise_it,79.71,320,20,0
2026-02-19,organic,organic_traffic,0.0,2839,398,6
2026-02-19,email,welcome_drip,14.15,4480,140,10
2026-02-19,email,reactivation,17.19,2046,66,4
2026-02-19,email,product_update,7.33,962,26,1
2026-02-20,google_ads,brand_search,236.74,2914,94,4
2026-02-20,google_ads,competitor_kw,254.93,4662,222,6
2026-02-20,google_ads,retargeting_display,155.86,2208,92,2
2026-02-20,google_ads,shopping_feed,207.1,4004,182,7
2026-02-20,meta_ads,retargeting_web,68.28,1100,44,0
2026-02-20,meta_ads,video_awareness,66.99,1150,50,0
2026-02-20,meta_ads,lead_gen_form,141.88,5538,142,4
2026-02-20,linkedin,decision_makers,78.83,260,10,0
2026-02-20,linkedin,saas_founders,53.77,176,8,0
2026-02-20,organic,organic_traffic,0.0,1088,454,27
2026-02-20,email,welcome_drip,5.88,594,27,0
2026-02-20,email,reactivation,12.66,1344,48,1
2026-02-20,email,weekly_newsletter,14.28,2379,61,1
2026-02-20,email,product_update,9.28,1925,55,4
2026-02-21,google_ads,competitor_kw,35.39,684,36,1
2026-02-21,google_ads,shopping_feed,69.02,1776,74,2
2026-02-21,meta_ads,lookalike_broad,58.15,1254,38,1
2026-02-21,meta_ads,retargeting_web,68.43,1692,47,1
2026-02-21,meta_ads,video_awareness,49.56,1000,40,0
2026-02-21,linkedin,decision_makers,21.68,102,3,0
2026-02-21,linkedin,saas_founders,22.25,117,3,0
2026-02-21,linkedin,enterprise_it,41.32,140,5,0
2026-02-21,organic,organic_traffic,0.0,2395,278,23
2026-02-21,email,welcome_drip,4.64,1628,44,1
2026-02-21,email,product_update,2.14,160,10,0
2026-02-22,google_ads,brand_search,46.43,528,33,1
2026-02-22,google_ads,retargeting_display,36.19,760,19,0
2026-02-22,google_ads,shopping_feed,98.01,1530,90,2
2026-02-22,meta_ads,lookalike_broad,54.26,2726,94,1
2026-02-22,meta_ads,retargeting_web,58.77,1260,70,1
2026-02-22,meta_ads,video_awareness,79.85,2992,136,4
2026-02-22,meta_ads,lead_gen_form,27.68,285,19,0
2026-02-22,linkedin,decision_makers,22.57,245,7,0
2026-02-22,linkedin,enterprise_it,48.36,114,6,0
2026-02-22,organic,organic_traffic,0.0,2097,205,6
2026-02-22,email,welcome_drip,3.31,496,16,0
2026-02-22,email,weekly_newsletter,2.75,286,13,0
2026-02-22,email,product_update,3.49,702,26,1
2026-02-23,google_ads,brand_search,202.39,2975,85,2
2026-02-23,google_ads,competitor_kw,228.0,4060,116,3
2026-02-23,google_ads,retargeting_display,101.81,1620,54,2
2026-02-23,google_ads,shopping_feed,110.33,1224,51,1
2026-02-23,meta_ads,lookalike_broad,108.49,1620,108,2
2026-02-23,meta_ads,retargeting_web,166.03,2280,152,1
2026-02-23,meta_ads,video_awareness,78.43,2376,72,2
2026-02-23,meta_ads,lead_gen_form,181.23,5460,195,2
2026-02-23,linkedin,decision_makers,104.47,270,15,0
2026-02-23,linkedin,saas_founders,114.86,480,15,0
2026-02-23,linkedin,enterprise_it,106.66,448,16,0
2026-02-23,organic,organic_traffic,0.0,2394,206,28
2026-02-23,email,welcome_drip,7.25,1036,37,2
2026-02-23,email,reactivation,15.18,1925,55,1
2026-02-23,email,weekly_newsletter,14.14,3220,115,7
2026-02-23,email,product_update,20.06,4108,158,9
2026-02-24,google_ads,brand_search,187.27,2688,84,4
2026-02-24,google_ads,competitor_kw,113.35,2465,85,1
2026-02-24,google_ads,retargeting_display,166.54,2715,181,6
2026-02-24,google_ads,shopping_feed,131.86,3115,89,2
2026-02-24,meta_ads,lookalike_broad,92.49,3404,92,3
2026-02-24,meta_ads,lead_gen_form,139.02,2635,85,1
2026-02-24,linkedin,decision_makers,63.93,290,10,0
2026-02-24,linkedin,saas_founders,47.22,216,9,0
2026-02-24,linkedin,enterprise_it,118.96,868,28,0
2026-02-24,organic,organic_traffic,0.0,1191,613,10
2026-02-24,email,welcome_drip,5.35,1196,46,2
2026-02-24,email,reactivation,14.35,2760,92,3
2026-02-24,email,weekly_newsletter,13.75,1656,46,1
2026-02-24,email,product_update,20.12,4340,124,9
2026-02-25,google_ads,brand_search,167.09,3219,87,2
2026-02-25,google_ads,retargeting_display,248.42,3910,115,3
2026-02-25,google_ads,shopping_feed,244.64,3640,140,4
2026-02-25,meta_ads,lookalike_broad,87.39,870,58,1
2026-02-25,meta_ads,lead_gen_form,174.51,4464,124,1
2026-02-25,linkedin,enterprise_it,64.11,520,20,0
2026-02-25,organic,organic_traffic,0.0,795,565,16
2026-02-25,email,welcome_drip,13.49,1156,68,5
2026-02-25,email,reactivation,17.96,4356,121,9
2026-02-25,email,weekly_newsletter,8.96,828,36,1
2026-02-25,email,product_update,19.88,1500,75,5
2026-02-26,google_ads,competitor_kw,192.87,2660,133,3
2026-02-26,google_ads,retargeting_display,241.84,6494,191,8
2026-02-26,google_ads,shopping_feed,211.92,3654,203,9
2026-02-26,meta_ads,lookalike_broad,84.18,1288,56,0
2026-02-26,meta_ads,retargeting_web,124.42,3120,130,4
2026-02-26,meta_ads,video_awareness,92.97,2436,116,3
2026-02-26,meta_ads,lead_gen_form,184.87,3915,145,1
2026-02-26,linkedin,decision_makers,71.66,390,13,0
2026-02-26,linkedin,saas_founders,70.67,375,15,0
2026-02-26,linkedin,enterprise_it,113.86,266,14,0
2026-02-26,organic,organic_traffic,0.0,2712,279,9
2026-02-26,email,welcome_drip,13.35,1484,53,3
2026-02-26,email,reactivation,17.38,2548,91,5
2026-02-26,email,weekly_newsletter,7.07,714,34,2
2026-02-26,email,product_update,18.08,5328,144,9
2026-02-27,google_ads,brand_search,226.72,2052,114,4
2026-02-27,meta_ads,lookalike_broad,161.4,4816,172,6
2026-02-27,meta_ads,retargeting_web,136.46,5952,192,6
2026-02-27,meta_ads,video_awareness,89.93,1134,54,1
2026-02-27,meta_ads,lead_gen_form,62.36,1064,38,0
2026-02-27,linkedin,decision_makers,109.41,1064,28,0
2026-02-27,linkedin,enterprise_it,89.72,980,28,0
2026-02-27,organic,organic_traffic,0.0,2375,789,17
2026-02-27,email,welcome_drip,5.61,1000,25,1
2026-02-27,email,reactivation,9.06,570,38,1
2026-02-27,email,product_update,9.28,1920,64,5
2026-02-28,google_ads,brand_search,93.47,3838,101,4
2026-02-28,google_ads,competitor_kw,64.9,810,45,1
2026-02-28,google_ads,retargeting_display,70.46,880,40,1
2026-02-28,google_ads,shopping_feed,42.09,840,35,0
2026-02-28,meta_ads,retargeting_web,71.46,4830,138,5
2026-02-28,meta_ads,video_awareness,42.25,510,34,0
2026-02-28,meta_ads,lead_gen_form,68.21,1222,47,1
2026-02-28,linkedin,decision_makers,20.06,128,4,0
2026-02-28,linkedin,saas_founders,28.32,116,4,0
2026-02-28,linkedin,enterprise_it,42.54,160,8,0
2026-02-28,organic,organic_traffic,0.0,1512,470,10
2026-02-28,email,welcome_drip,2.83,646,17,0
2026-02-28,email,reactivation,4.95,560,35,1
2026-02-28,email,product_update,7.18,1560,60,2
2026-03-01,google_ads,brand_search,76.55,714,34,0
2026-03-01,google_ads,retargeting_display,96.39,1989,51,2
2026-03-01,google_ads,shopping_feed,55.85,816,34,0
2026-03-01,meta_ads,lookalike_broad,71.41,2822,83,1
2026-03-01,meta_ads,retargeting_web,31.78,483,23,0
2026-03-01,meta_ads,video_awareness,62.11,1760,55,0
2026-03-01,meta_ads,lead_gen_form,60.27,4104,108,2
2026-03-01,linkedin,decision_makers,38.37,185,5,0
2026-03-01,linkedin,saas_founders,26.78,80,5,0
2026-03-01,linkedin,enterprise_it,38.11,90,5,0
2026-03-01,organic,organic_traffic,0.0,1693,430,30
2026-03-01,email,welcome_drip,3.19,558,18,0
2026-03-01,email,weekly_newsletter,4.13,975,25,1
2026-03-02,google_ads,brand_search,239.7,3393,117,5
2026-03-02,google_ads,competitor_kw,251.3,4212,162,6
2026-03-02,google_ads,shopping_feed,86.54,1840,46,1
2026-03-02,meta_ads,lookalike_broad,112.09,2280,120,1
2026-03-02,meta_ads,retargeting_web,87.88,3672,102,1
2026-03-02,meta_ads,video_awareness,202.25,8404,382,11
2026-03-02,meta_ads,lead_gen_form,198.16,3294,183,5
2026-03-02,linkedin,decision_makers,90.15,429,11,0
2026-03-02,linkedin,saas_founders,47.34,198,6,0
2026-03-02,linkedin,enterprise_it,67.48,297,9,0
2026-03-02,organic,organic_traffic,0.0,2840,646,26
2026-03-02,email,welcome_drip,16.29,2013,61,3
2026-03-02,email,reactivation,7.23,1147,37,1
2026-03-02,email,weekly_newsletter,11.67,2300,115,8
2026-03-03,google_ads,brand_search,195.83,2538,94,2
2026-03-03,google_ads,competitor_kw,89.29,1855,53,2
2026-03-03,google_ads,retargeting_display,181.6,3380,130,3
2026-03-03,google_ads,shopping_feed,203.91,3102,94,4
2026-03-03,meta_ads,lookalike_broad,76.08,1610,46,1
2026-03-03,meta_ads,retargeting_web,190.37,3616,113,2
2026-03-03,meta_ads,video_awareness,116.59,2880,72,1
2026-03-03,meta_ads,lead_gen_form,179.24,4416,192,3
2026-03-03,linkedin,decision_makers,117.25,342,18,0
2026-03-03,linkedin,enterprise_it,51.66,204,6,0
2026-03-03,organic,organic_traffic,0.0,1244,379,21
2026-03-03,email,welcome_drip,5.2,962,26,0
2026-03-03,email,reactivation,13.18,3240,90,6
2026-03-03,email,weekly_newsletter,8.2,638,29,2
2026-03-03,email,product_update,10.37,1400,35,1
2026-03-04,google_ads,brand_search,115.92,2262,78,2
2026-03-04,google_ads,retargeting_display,158.85,2046,66,2
2026-03-04,google_ads,shopping_feed,203.3,4370,115,5
2026-03-04,meta_ads,lookalike_broad,197.17,7316,236,8
2026-03-04,meta_ads,video_awareness,204.52,7224,301,6
2026-03-04,meta_ads,lead_gen_form,84.03,1488,93,2
2026-03-04,linkedin,decision_makers,117.09,468,26,0
2026-03-04,linkedin,saas_founders,115.41,360,15,0
2026-03-04,organic,organic_traffic,0.0,2433,379,28
2026-03-04,email,welcome_drip,19.1,3072,96,7
2026-03-04,email,reactivation,16.75,3690,123,9
2026-03-04,email,weekly_newsletter,8.21,660,33,1
2026-03-04,email,product_update,7.76,903,43,3
2026-03-05,google_ads,brand_search,193.3,2465,85,4
2026-03-05,google_ads,competitor_kw,236.49,4318,127,6
2026-03-05,google_ads,retargeting_display,258.04,4375,125,5
2026-03-05,google_ads,shopping_feed,125.44,2268,84,2
2026-03-05,meta_ads,lookalike_broad,181.33,6270,285,6
2026-03-05,meta_ads,retargeting_web,78.37,880,44,1
2026-03-05,meta_ads,video_awareness,159.08,3672,204,2
2026-03-05,linkedin,decision_makers,78.55,198,11,0
2026-03-05,linkedin,saas_founders,77.49,350,14,0
2026-03-05,organic,organic_traffic,0.0,933,229,28
2026-03-05,email,welcome_drip,6.86,1020,34,2
2026-03-05,email,reactivation,20.33,4082,157,9
2026-03-05,email,weekly_newsletter,8.54,1173,69,3
2026-03-05,email,product_update,16.3,3230,95,5
2026-03-06,google_ads,brand_search,194.24,2408,86,3
2026-03-06,google_ads,retargeting_display,199.64,5890,155,4
2026-03-06,google_ads,shopping_feed,209.39,5772,156,3
2026-03-06,meta_ads,lookalike_broad,134.62,3069,93,2
2026-03-06,meta_ads,retargeting_web,124.88,1869,89,1
2026-03-06,meta_ads,video_awareness,169.88,3776,118,2
2026-03-06,meta_ads,lead_gen_form,162.61,3300,110,1
2026-03-06,linkedin,decision_makers,68.91,248,8,0
2026-03-06,linkedin,enterprise_it,67.9,200,8,0
2026-03-06,organic,organic_traffic,0.0,1514,686,10
2026-03-06,email,reactivation,9.5,1248,52,3
2026-03-06,email,weekly_newsletter,7.57,1394,41,1
2026-03-06,email,product_update,17.49,1184,74,5
2026-03-07,google_ads,brand_search,72.77,957,29,0
2026-03-07,google_ads,competitor_kw,103.04,2010,67,2
2026-03-07,google_ads,retargeting_display,75.91,1100,50,1
2026-03-07,google_ads,shopping_feed,35.51,1023,31,1
2026-03-07,meta_ads,lookalike_broad,34.54,675,25,0
2026-03-07,meta_ads,retargeting_web,33.83,315,21,0
